group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 0,P2RY13,-0.04828666,-0.2583682,0.9614877844601124,0.991291314167097
Cluster 0,SSR4,-0.069076754,0.03901325,0.9449285257454011,0.9821607638522172
Cluster 0,ILF3-AS1,-0.07332419,-0.036676083,0.9415481425055268,0.9816846072334461
Cluster 0,SFPQ,-0.08092487,0.008541683,0.9355017026497323,0.980354524009651
Cluster 0,DEK,-0.0865136,0.016206378,0.9310581434036779,0.9770363233248472
Cluster 0,POMP,-0.08964329,0.00809206,0.9285706796263208,0.9757645191128234
Cluster 0,ST6GALNAC1,-0.09120814,-1.0318553,0.9273272078926994,0.9757645191128234
Cluster 0,YWHAB,-0.09746752,0.09168773,0.9223551257775015,0.9719031284019127
Cluster 0,NIFK,-0.103503354,-0.08722701,0.9175634877951326,0.9706216696943337
Cluster 0,WIBG,-0.10752724,-0.058001973,0.9143707143372299,0.9690155983129776
Cluster 0,CEP152,-0.10909209,-0.4167748,0.9131294503979307,0.9690155983129776
Cluster 0,MYO5A,-0.11088048,-0.49601713,0.9117111226597523,0.9690155983129776
Cluster 0,EIF4H,-0.113115974,0.015151468,0.9099386089827982,0.9690155983129776
Cluster 0,HIST1H4C,-0.1227286,-0.16432007,0.9023220164455554,0.9654214581550348
Cluster 0,FGFR1OP2,-0.1236228,-0.12170679,0.9016139421035773,0.9654214581550348
Cluster 0,NGRN,-0.12719959,-1.1725632,0.898782432993277,0.9643317829451008
Cluster 0,ZNF600,-0.12719959,-1.1420643,0.898782432993277,0.9643317829451008
Cluster 0,SRM,-0.12742314,-0.0013144528,0.8986055060680386,0.9643317829451008
Cluster 0,GATA2,-0.1412832,-23.465296,0.8876462242842074,0.9591092677647155
Cluster 0,CHD4,-0.1417303,-0.13968684,0.887293044941172,0.9591092677647155
Cluster 0,OTUB1,-0.14441289,-0.009857512,0.8851744412700705,0.9591092677647155
Cluster 0,PGAM1,-0.1558139,0.029252226,0.8761797105261855,0.9548112230093048
Cluster 0,NDUFAF3,-0.16587363,0.032707796,0.8682564038060258,0.9488802127308711
Cluster 0,MAGOH,-0.16945042,0.008770842,0.8654423712229,0.9488802127308711
Cluster 0,NSUN6,-0.17660399,-23.656567,0.859819456083536,0.9458323024910233
Cluster 0,SEPT9,-0.17861594,-0.027181609,0.8582392782813211,0.9458323024910233
Cluster 0,BZW1,-0.18644017,-0.12393368,0.8520995962118592,0.9431456760287859
Cluster 0,MRPL48,-0.20097087,-0.059536383,0.8407213478084682,0.9361744265989492
Cluster 0,CORO7,-0.20700671,-0.16399851,0.8360046199558631,0.9348109441513542
Cluster 0,PMVK,-0.21080704,-0.03871261,0.8330378395191856,0.9330511672506252
Cluster 0,SF3B2,-0.21505448,0.01496967,0.829724839543545,0.9307030824791963
Cluster 0,NINJ2,-0.21907838,-0.32944041,0.8265889972641441,0.9285471114641267
Cluster 0,COX16,-0.22086677,-0.041987028,0.8251961736568225,0.9285471114641267
Cluster 0,CCDC132,-0.23249133,-1.6543076,0.8161564166776835,0.9247879517299927
Cluster 0,CCDC107,-0.23740943,-0.028017957,0.8123391819351726,0.9233870344433983
Cluster 0,SLC3A2,-0.2432217,-0.07753989,0.8078336541624634,0.9202235096516332
Cluster 0,F12,-0.2472456,-23.933704,0.8047181625444156,0.9188199915619074
Cluster 0,FAM185A,-0.2472456,-24.137005,0.8047181625444156,0.9188199915619074
Cluster 0,IGLL1,-0.2472456,-24.673038,0.8047181625444156,0.9188199915619074
Cluster 0,C6orf48,-0.2539521,0.015254887,0.7995325843535505,0.9183820225682674
Cluster 0,ACAA2,-0.26289403,-0.18963191,0.7926322441463282,0.9118250628149489
Cluster 0,UCHL3,-0.2644589,-0.18709233,0.791426335889091,0.9118250628149489
Cluster 0,RPL39,-0.26468244,-0.05687014,0.791254103947199,0.9118250628149489
Cluster 0,HIATL1,-0.264906,-1.1312082,0.7910818821958991,0.9118250628149489
Cluster 0,EIF3D,-0.26825923,0.08277587,0.7884997842360537,0.9118250628149489
Cluster 0,DTD1,-0.27161247,-0.097901106,0.7859200079241253,0.9118250628149489
Cluster 0,CCR10,-0.28167218,-1.372355,0.7781948774269878,0.9100856342121714
Cluster 0,RP11-156E8.1,-0.2825664,-24.15308,0.7775092464341612,0.9100856342121714
Cluster 0,MRPL9,-0.2825664,-0.11318579,0.7775092464341612,0.9100856342121714
Cluster 0,ANKRD12,-0.2975442,-0.10024707,0.7660510693451676,0.9029723698752746
Cluster 0,OSTF1,-0.31095716,0.016358279,0.7558331892933127,0.8923030706934941
Cluster 0,RP11-489E7.4,-0.3165459,-0.68864685,0.7515881959525362,0.8886630137614996
Cluster 0,MARCKSL1,-0.31676945,-0.16089618,0.7514185514904781,0.8886630137614996
Cluster 0,IDH2,-0.31676945,-0.031236978,0.7514185514904781,0.8886630137614996
Cluster 0,KLRC2,-0.3178872,-24.685452,0.7505705095233444,0.8886630137614996
Cluster 0,EGFL7,-0.3178872,-24.697357,0.7505705095233444,0.8886630137614996
Cluster 0,PSMB2,-0.31811073,0.064792275,0.7504009372519066,0.8886630137614996
Cluster 0,NDUFA1,-0.32034624,0.060414817,0.7487058790077677,0.8886630137614996
Cluster 0,EIF3I,-0.32504076,0.060520414,0.7451502155341481,0.8886630137614996
Cluster 0,GOPC,-0.3310766,-0.41023597,0.7405866242746695,0.8866177896246042
Cluster 0,TSC22D1,-0.3351005,-1.3641626,0.7375492823138662,0.8853766825971701
Cluster 0,C7orf55,-0.3482899,-0.2108909,0.7276224755885637,0.8817898195427167
Cluster 0,AC084018.1,-0.3496312,-0.7021149,0.7266154930434472,0.8817898195427167
Cluster 0,SSB,-0.3514196,-0.038766626,0.7252735843377363,0.8817898195427167
Cluster 0,CARS,-0.36125576,-0.47720888,0.7179082573003013,0.8795379569719132
Cluster 0,SSR3,-0.36885643,-0.120227665,0.7122347297446853,0.8759800132711966
Cluster 0,DDX5,-0.37288034,0.06698071,0.7092375100065322,0.8759800132711966
Cluster 0,NCOR1,-0.37511584,-0.06329047,0.7075743269971096,0.8758808416711794
Cluster 0,PRSS57,-0.37601003,-2.7172177,0.7069094437440635,0.8758808416711794
Cluster 0,C19orf24,-0.37668067,-0.056886286,0.7064109279605468,0.8758808416711794
Cluster 0,CYTL1,-0.3885288,-25.143936,0.6976247540377861,0.8734581617658042
Cluster 0,ABHD17A,-0.3907643,-0.3985089,0.6959714787965237,0.8734581617658042
Cluster 0,HES1,-0.393894,-0.5030702,0.6936593202542839,0.8734581617658042
Cluster 0,RP11-620J15.3,-0.39791787,-0.6583745,0.6906907333456591,0.8719115693224905
Cluster 0,ELOVL5,-0.39925915,-0.09753718,0.6897022578082779,0.8719115693224905
Cluster 0,ADRBK1,-0.3994827,-0.24767798,0.6895375632961276,0.8719115693224905
Cluster 0,PSMA7,-0.40417725,-0.036754638,0.6860823865480066,0.8718488799156562
Cluster 0,MED28,-0.40618917,-0.21947438,0.6846035978178175,0.8718488799156562
Cluster 0,NDUFA8,-0.4070834,-0.11413169,0.6839467458436341,0.8718488799156562
Cluster 0,KLRC1,-0.41021308,-2.4313242,0.6816496493961129,0.8718488799156562
Cluster 0,CD160,-0.41200146,-2.686195,0.6803383448930593,0.8717903414458801
Cluster 0,EGR1,-0.41781375,-1.2250243,0.6760832935901846,0.867791475833039
Cluster 0,REEP5,-0.4189315,-0.020941723,0.6752661940444262,0.867791475833039
Cluster 0,XCL2,-0.42384958,-25.323427,0.6716755117485976,0.8650366439186484
Cluster 0,C19orf77,-0.42384958,-25.166475,0.6716755117485976,0.8650366439186484
Cluster 0,CSK,-0.43905094,-0.0815433,0.6606246234557551,0.8565726049892418
Cluster 0,RHOC,-0.4493342,-0.21320015,0.6531905797871718,0.8512619992115611
Cluster 0,BRI3,-0.45268744,-0.20255804,0.6507738143465323,0.850190288856273
Cluster 0,DYNLT1,-0.4533581,-0.2690903,0.6502909004626083,0.850190288856273
Cluster 0,WBP11,-0.4627472,-0.5243796,0.6435455987800305,0.8444466261864895
Cluster 0,PSMD13,-0.46766526,-0.1375833,0.6400239867055257,0.8421094762750821
Cluster 0,TIAL1,-0.49337342,-0.28959358,0.6217487467457818,0.8257600542717415
Cluster 0,EBP,-0.49985638,-0.28357324,0.6171762154796786,0.8211127040729637
Cluster 0,MRPS21,-0.51505774,-0.040662598,0.6065126819613347,0.8140038626323176
Cluster 0,EIF2AK1,-0.51662254,-0.37867382,0.6054196557889362,0.8140038626323176
Cluster 0,PNN,-0.5172932,-0.15960887,0.6049514862791366,0.8140038626323176
Cluster 0,RSL1D1,-0.5327181,-0.028779523,0.5942287169512299,0.8045751654295413
Cluster 0,GGNBP2,-0.5398717,-0.15505351,0.589285512103261,0.8021413109590652
Cluster 0,CNPY2,-0.5445662,-0.109636776,0.5860518777493515,0.7991616514763885
Cluster 0,C10orf118,-0.5452369,-0.53041625,0.5855906027900943,0.7991616514763885
Cluster 0,DAAM1,-0.55194336,-2.795274,0.5809871523593791,0.7979446527018403
Cluster 0,MPHOSPH9,-0.55194336,-1.2673209,0.5809871523593791,0.7979446527018403
Cluster 0,ADTRP,-0.5541789,-3.0278883,0.5794564414739896,0.7979446527018403
Cluster 0,EBPL,-0.5716157,-0.31531885,0.567582346872294,0.7865951002849727
Cluster 0,GPR171,-0.575416,-2.0479138,0.5650099494441605,0.7865951002849727
Cluster 0,NDFIP1,-0.5812283,-0.067005545,0.561086571785931,0.7832686631683161
Cluster 0,AC079767.4,-0.5865935,-2.8193758,0.557476734626597,0.7832686631683161
Cluster 0,LY9,-0.5937471,-0.8535969,0.5526812746846598,0.7786393648872278
Cluster 0,FLI1,-0.5946413,-0.32246396,0.5520832680462824,0.7786393648872278
Cluster 0,SPINK2,-0.60045356,-25.609293,0.5482039872634159,0.7751867842079725
Cluster 0,EXOG,-0.60425395,-0.82872874,0.5456748365764701,0.7730393518166659
Cluster 0,CHCHD7,-0.6100662,-0.32305467,0.541817952635467,0.7704288731712494
Cluster 0,S100B,-0.6243734,-1.1170139,0.5323824138457829,0.7612570964336896
Cluster 0,CHST12,-0.63689214,-0.3834294,0.5241951108615326,0.7523625887599859
Cluster 0,SSU72,-0.6382334,-0.06852098,0.5233217427173287,0.7523625887599859
Cluster 0,DAXX,-0.6406925,-0.32036862,0.5217225094531226,0.7523625887599859
Cluster 0,PSMG2,-0.65321124,-0.24187587,0.5136201107313425,0.7427587612655521
Cluster 0,TTC38,-0.6558938,-1.4617488,0.5118924426266801,0.7420792331258194
Cluster 0,RBP7,-0.6594706,-3.062975,0.509593610829687,0.7420792331258194
Cluster 0,JOSD2,-0.65969414,-0.25488758,0.5094501135002905,0.7420792331258194
Cluster 0,CDK6,-0.6599177,-2.985834,0.5093066373314885,0.7420792331258194
Cluster 0,RWDD1,-0.6603648,-0.10475025,0.5090197484918604,0.7420792331258194
Cluster 0,XCL1,-0.6710952,-25.831732,0.50215989738987,0.737336509603168
Cluster 0,PTPN7,-0.68003714,-0.5209912,0.4964809356153074,0.7303998379725195
Cluster 0,SNORD3B-2,-0.68271977,-0.9069767,0.4947839495027675,0.7293058215214203
Cluster 0,ESD,-0.6871907,-0.3004916,0.49196254277341733,0.7265469984974213
Cluster 0,ERLEC1,-0.69859177,-0.6974442,0.4848072002062215,0.7187548607708516
Cluster 0,MGAT4A,-0.7066395,-0.6499027,0.47979051793334515,0.7144988043253369
Cluster 0,ASCC2,-0.7077573,-0.701736,0.47909600277675757,0.7144988043253369
Cluster 0,CAP1,-0.71066344,0.027839083,0.4772928347456882,0.7144988043253369
Cluster 0,UBALD2,-0.71625215,-0.6658395,0.47383566662657517,0.7135517420656102
Cluster 0,NDNL2,-0.7287709,-0.23719448,0.46614180575105923,0.7052087186500863
Cluster 0,SDF2L1,-0.7332419,-0.24509546,0.4634109027857788,0.7033915488712714
Cluster 0,EPC1,-0.76476234,-0.36050877,0.4444130638985935,0.6758966081161512
Cluster 0,GOLGA7,-0.7752692,-0.32946178,0.4381806158879823,0.6677453608651523
Cluster 0,APBB1IP,-0.78018725,-0.21135658,0.4352806555242622,0.664650102746628
Cluster 0,BFAR,-0.78823507,-0.6652815,0.43055923392483275,0.6614012328363394
Cluster 0,EMB,-0.7942709,-0.6157524,0.42703775417732404,0.6573116336934666
Cluster 0,CPA5,-0.7994125,-3.0838852,0.4240512573220728,0.6540306690552131
Cluster 0,RBM17,-0.8143903,-0.25885332,0.4154213823268168,0.6420148635959896
Cluster 0,SNHG7,-0.81662583,-0.19158687,0.41414229866836083,0.6413337216220567
Cluster 0,PPIG,-0.83316845,-0.28254497,0.40474972432308276,0.6293364615999152
Cluster 0,TNFRSF4,-0.835404,-3.1921527,0.4034903010492148,0.6286559680298356
Cluster 0,CLPP,-0.8541821,-0.31440988,0.3930040962189517,0.6186175588631647
Cluster 0,GLOD4,-0.8550763,-0.5156155,0.39250890712272424,0.6186175588631647
Cluster 0,PSMC3,-0.8568647,-0.27048233,0.39151966447733155,0.6186175588631647
Cluster 0,NDUFB7,-0.8611121,-0.06951511,0.3891762856258498,0.6163972225751038
Cluster 0,POLR3K,-0.86290056,-0.53453434,0.38819215864265655,0.6161141107087806
Cluster 0,TPM4,-0.86960703,-0.3267093,0.3845152045197474,0.6115470508474153
Cluster 0,MCM7,-0.87117183,-1.3020707,0.38366032364691616,0.6114586408122726
Cluster 0,LAG3,-0.8713954,-3.2897158,0.3835382928673321,0.6114586408122726
Cluster 0,RNF34,-0.8789961,-1.2683259,0.37940339853234983,0.6072041838436143
Cluster 0,MRPS6,-0.881008,-0.331952,0.378313474129258,0.6067291566223949
Cluster 0,AKR1C3,-0.88302,-26.335331,0.3772254799478607,0.6067291566223949
Cluster 0,C1orf21,-0.89464456,-2.4491854,0.3709771341539151,0.5987289190458756
Cluster 0,RP11-291B21.2,-0.8984449,-2.5678658,0.3689484190731378,0.5972918242209981
Cluster 0,ETFA,-0.90157455,-0.2858058,0.36728290453184964,0.5965422971695646
Cluster 0,CCT3,-0.9136462,-0.14756945,0.36090276310492164,0.5899372089215065
Cluster 0,NDUFAB1,-0.9136462,-0.19048472,0.36090276310492164,0.5899372089215065
Cluster 0,KAT5,-0.9152111,-1.0140262,0.360080828253841,0.5899372089215065
Cluster 0,CCL4,-0.919235,-2.174074,0.35797268365983015,0.5891151461802812
Cluster 0,RNF181,-0.94360185,-0.19062291,0.34537314640362704,0.5731246355721794
Cluster 0,NAA20,-0.9453902,-0.4240102,0.34445968052372056,0.5728514252187962
Cluster 0,CD40,-0.9791462,-1.0926259,0.3275077475854966,0.5470380500063426
Cluster 0,ATP5I,-0.99568886,-0.16759466,0.3194013487158741,0.5346652773909053
Cluster 0,LSM5,-1.0077605,-0.48655874,0.31356944487588334,0.5272101655605511
Cluster 0,LDHA,-1.0106666,-0.012371036,0.31217600009451585,0.5260234362826093
Cluster 0,ADSL,-1.02095,-0.41337815,0.30727816200225466,0.5223728754038329
Cluster 0,MAPKAPK5-AS1,-1.0218441,-0.7323432,0.30685468072336486,0.5223728754038329
Cluster 0,ICAM3,-1.0345864,-0.061702065,0.30086208937710146,0.5160526869360597
Cluster 0,COA3,-1.0441991,-0.37756506,0.2963933006691869,0.5095300562065797
Cluster 0,NUDCD2,-1.0522468,-0.57779145,0.2926863147062301,0.5054289633188849
Cluster 0,GCHFR,-1.0573884,-0.6888676,0.290334329347139,0.5028548252399405
Cluster 0,TPM3,-1.0576121,-0.056294616,0.2902323584448956,0.5028548252399405
Cluster 0,S1PR5,-1.059624,-26.439194,0.28931570502056214,0.5028548252399405
Cluster 0,PILRA,-1.0661069,-0.59733623,0.28637532097191587,0.5013206419760083
Cluster 0,HSD17B8,-1.0730369,-1.1987044,0.2832545469280049,0.496994789908082
Cluster 0,HMHA1,-1.0808612,-0.3144325,0.2797588790325477,0.4942622227711293
Cluster 0,WIPF1,-1.0855557,-0.51775223,0.2776756107296916,0.4917172273338289
Cluster 0,CD40LG,-1.10031,-2.634367,0.2711970975379686,0.4813591174397819
Cluster 0,IL2RB,-1.1132758,-2.8540783,0.26558999024137353,0.47360452805279896
Cluster 0,TIGIT,-1.1302656,-26.600462,0.2583643393657392,0.4628775635006803
Cluster 0,PRR7,-1.1340659,-1.6136961,0.2567669039198601,0.4614323422948324
Cluster 0,STK4,-1.1369721,-0.63211995,0.2555499713609086,0.46107483040352615
Cluster 0,SP110,-1.1387604,-0.38151518,0.25480308527745665,0.46107483040352615
Cluster 0,ZNRD1,-1.141443,-0.5518371,0.2536856050396036,0.4609726552382345
Cluster 0,COA6,-1.1416665,-0.82758373,0.25359263593785175,0.4609726552382345
Cluster 0,CCT8,-1.1528441,-0.20858519,0.24897439963533818,0.4545713979022284
Cluster 0,KIAA0125,-1.1655864,-26.637157,0.24378172320626912,0.44722546343596137
Cluster 0,NGFRAP1,-1.1917416,-1.5307659,0.23336256524286025,0.4312134357748505
Cluster 0,C1orf228,-1.2174498,-1.5272868,0.22343311886669914,0.41386522017681565
Cluster 0,GATA3,-1.218344,-1.9702886,0.2230932707446972,0.41386522017681565
Cluster 0,CCDC115,-1.227286,-0.33541554,0.21971511997465898,0.4089587999528324
Cluster 0,TMBIM4-1,-1.2304157,-0.28425294,0.21854148475012203,0.4077664288630326
Cluster 0,HNRNPK,-1.2322041,-0.14508347,0.2178728616705129,0.40751280972602044
Cluster 0,HVCN1,-1.236675,-0.8487071,0.21620774066606063,0.4053895137488637
Cluster 0,SNX2,-1.2451699,-0.3420812,0.21306929060157054,0.4014729244093632
Cluster 0,C1QB,-1.2514293,-2.9131515,0.21077788586805823,0.39813600663966553
Cluster 0,HPCAL1,-1.2583593,-0.6519429,0.20826182616213496,0.39435717082681493
Cluster 0,MRPL18,-1.268419,-0.35577768,0.20464833471406374,0.389689440436703
Cluster 0,CLIC3,-1.2715487,-0.96578264,0.2035334916829883,0.389689440436703
Cluster 0,TNFRSF17,-1.2715487,-27.303541,0.2035334916829883,0.389689440436703
Cluster 0,IGBP1,-1.2755727,-0.22914667,0.20210662722331696,0.38944979804996843
Cluster 0,SPON2,-1.276914,-2.4691174,0.20163262978049445,0.38944979804996843
Cluster 0,CD28,-1.2791494,-2.7227023,0.20084443628754622,0.38944979804996843
Cluster 0,BIN3,-1.2847382,-1.2996085,0.198883793622747,0.3871402089603091
Cluster 0,HNRNPF,-1.2901033,-0.22794461,0.1970147738387067,0.3844803622107414
Cluster 0,EMC7,-1.3008337,-0.41195875,0.19331537436865964,0.37822573246042107
Cluster 0,PCNA,-1.302175,-0.84851444,0.19285656096956094,0.37822573246042107
Cluster 0,MEA1,-1.3057518,-0.40615636,0.1916369713726349,0.3768696223652075
Cluster 0,SH2D2A,-1.3068695,-26.73795,0.19125701553393604,0.3768696223652075
Cluster 0,UPP1,-1.3117876,-1.0277576,0.18959179413521832,0.37477447677891995
Cluster 0,HNRNPDL,-1.3144703,-0.15174864,0.18868800692527532,0.37395421061615447
Cluster 0,GTF3C6,-1.3151408,-0.40403956,0.188462557387019,0.37395421061615447
Cluster 0,HMGB2,-1.3211768,-0.4631183,0.18644244675189403,0.3723980986036526
Cluster 0,TCEAL8,-1.3260947,-0.8508744,0.18480829640338603,0.3701003841586134
Cluster 0,CALR,-1.3265419,-0.35734338,0.18466026448932205,0.3701003841586134
Cluster 0,CNN2,-1.329001,-0.24089687,0.18384765726491403,0.3701003841586134
Cluster 0,STXBP2,-1.344873,-0.43380255,0.17866626629129423,0.3615864913038097
Cluster 0,COX7C,-1.3556033,-0.0771534,0.1752254144919143,0.3574598455635052
Cluster 0,MEAF6,-1.3768405,-0.36083406,0.1685615629716375,0.34757303415984553
Cluster 0,TPR,-1.3962893,-0.38462958,0.16262739311093444,0.3362431235942293
Cluster 0,KLRB1,-1.4036664,-3.9845698,0.16041820223144998,0.33257432169934753
Cluster 0,COX6A1,-1.4110435,-0.08870772,0.15823176944889994,0.32893289029458816
Cluster 0,ITGA4,-1.4112672,-0.6186973,0.1581658679492498,0.32893289029458816
Cluster 0,PNISR,-1.440105,-0.26534837,0.14983770047450817,0.31490615621702955
Cluster 0,BANK1,-1.4436817,-2.487563,0.14882851186044424,0.3145132916387841
Cluster 0,CD8A,-1.4530709,-2.0040298,0.14620408561600126,0.30982306231645695
Cluster 0,ZNHIT1,-1.4537414,-0.20128521,0.14601799040016064,0.30982306231645695
Cluster 0,MSN,-1.4671545,-0.38519388,0.14233404415889486,0.30330235036644726
Cluster 0,CAMK4,-1.48325,-2.2747712,0.13800799964748905,0.29624066969645546
Cluster 0,MZT2B,-1.4957688,-0.16707318,0.13471392217977723,0.2902990154014918
Cluster 0,CST7,-1.5069462,-0.8693862,0.13182443810445096,0.28568185594873935
Cluster 0,PLGRKT,-1.5078404,-0.8474391,0.1315953703213159,0.28568185594873935
Cluster 0,CCNI,-1.5120878,-0.16687272,0.13051150930953603,0.2844481613156555
Cluster 0,BLOC1S4,-1.521477,-0.6101032,0.1281401921472115,0.28007784855033374
Cluster 0,ADRM1,-1.5221475,-0.28993455,0.12797210259129216,0.28007784855033374
Cluster 0,NSA2,-1.523936,-0.5441584,0.12752470196191704,0.28007784855033374
Cluster 0,KLRG1,-1.5328779,-1.9457675,0.1253059262304737,0.2778522712067026
Cluster 0,TRAM1,-1.5339957,-0.502218,0.12503070792957957,0.2778522712067026
Cluster 0,FCRLA,-1.5541152,-27.062794,0.12015695123270262,0.2695603158153006
Cluster 0,SP140,-1.5652926,-1.4050694,0.11751431242848491,0.26440720296409104
Cluster 0,SLC11A1,-1.5661868,-2.422092,0.11730488759966282,0.26440720296409104
Cluster 0,TMEM176A,-1.5757995,-1.964237,0.11507203118316364,0.26044409424591775
Cluster 0,POLR2G,-1.6198387,-0.23689362,0.10526693806559587,0.2397796429518992
Cluster 0,TNFRSF1B,-1.6290042,-0.90953636,0.10331213212397841,0.2378827612878379
Cluster 0,RBX1,-1.6343694,-0.31266472,0.10218131492348839,0.23615923237603811
Cluster 0,PSMC5,-1.6388403,-0.28154874,0.10124651098636409,0.23542121855491951
Cluster 0,KLF6,-1.6417465,-0.31765342,0.10064255002042644,0.23473033770007995
Cluster 0,BCAS4,-1.6444291,-3.2616196,0.1000875993149169,0.23414988830553954
Cluster 0,MATK,-1.6466646,-1.8420575,0.09962700661733273,0.23414988830553954
Cluster 0,EPB41L4A-AS1,-1.6538181,-0.7577851,0.09816446335080793,0.23177720513385205
Cluster 0,BLK,-1.6819854,-3.6270976,0.09257167345951693,0.2192487002988559
Cluster 0,TCP1,-1.702999,-0.64291424,0.08856825040038589,0.21041835887048202
